codigo_centro,nombre_centro,tipo_centro,titularidad,municipio,area_territorial,curso,modalidad,nota_media_centro,nota_media_cm,n_presentados,pct_aptos_centro,pct_aptos_cm,nota_media_aptos_centro,nota_media_aptos_cm
28018460,"IES ""arcipreste de hita""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,4.38,6.49,32,59.38,93.11,6.4,7.41
28018460,"IES ""arcipreste de hita""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,4.57,6.76,35,62.86,95.04,6.68,7.5
28018460,"IES ""arcipreste de hita""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,4.97,6.68,35,65.71,95.03,6.8,7.41
28028301,"IES ""arquitecto pedro gumiel""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2019-2020,Presencial,5.95,6.51,101,86.14,100,7.12,7.34
28028301,"IES ""arquitecto pedro gumiel""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2020-2021,Presencial,7,6.51,106,97.17,66.67,7.59,7.42
28028301,"IES ""arquitecto pedro gumiel""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2021-2022,Presencial,6.17,6.49,101,88.12,93.11,7.17,7.41
28028301,"IES ""arquitecto pedro gumiel""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2022-2023,Presencial,6.56,6.76,98,96.94,95.04,7.21,7.5
28028301,"IES ""arquitecto pedro gumiel""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2023-2024,Presencial,6.59,6.68,136,95.59,95.03,7.37,7.41
28032471,"IES ""arquitecto peridis""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2019-2020,Presencial,6.78,6.51,98,93.88,100,7.71,7.34
28032471,"IES ""arquitecto peridis""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2020-2021,Presencial,6.49,6.51,114,92.98,66.67,7.63,7.42
28032471,"IES ""arquitecto peridis""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2021-2022,Presencial,6.36,6.49,95,95.79,93.11,7.22,7.41
28032471,"IES ""arquitecto peridis""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2022-2023,Presencial,7.17,6.76,73,95.89,95.04,7.95,7.5
28032471,"IES ""arquitecto peridis""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2023-2024,Presencial,6.16,6.68,89,91.01,95.03,7.39,7.41
28058640,"IES ""arquitecto ventura rodriguez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Boadilla del Monte,Madrid-Oeste,2019-2020,Presencial,6.76,6.51,136,97.79,100,7.35,7.34
28058640,"IES ""arquitecto ventura rodriguez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Boadilla del Monte,Madrid-Oeste,2020-2021,Presencial,6.64,6.51,99,96.97,66.67,7.46,7.42
28058640,"IES ""arquitecto ventura rodriguez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Boadilla del Monte,Madrid-Oeste,2021-2022,Presencial,6.98,6.49,122,98.36,93.11,7.53,7.41
28058640,"IES ""arquitecto ventura rodriguez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Boadilla del Monte,Madrid-Oeste,2022-2023,Presencial,6.95,6.76,82,100,95.04,7.38,7.5
28058640,"IES ""arquitecto ventura rodriguez""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Boadilla del Monte,Madrid-Oeste,2023-2024,Presencial,7.14,6.68,107,100,95.03,7.31,7.41
28030575,"IES ""arturo soria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,5.35,6.51,18,88.89,100,6.52,7.34
28030575,"IES ""arturo soria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,6.35,6.51,28,100,66.67,7.11,7.42
28030575,"IES ""arturo soria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,5.41,6.49,39,84.62,93.11,6.57,7.41
28030575,"IES ""arturo soria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,5.86,6.76,21,90.48,95.04,6.85,7.5
28030575,"IES ""arturo soria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,5.63,6.68,32,87.5,95.03,6.66,7.41
28046091,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2019-2020,Presencial,5.49,6.51,102,74.51,100,6.99,7.34
28046091,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2020-2021,Presencial,6.16,6.51,78,89.74,66.67,7.33,7.42
28046091,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2021-2022,Presencial,5.48,6.49,72,77.78,93.11,7.14,7.41
28046091,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2022-2023,Presencial,5.7,6.76,84,88.1,95.04,7.26,7.5
28046091,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2023-2024,Presencial,6.56,6.68,59,89.83,95.03,7.74,7.41
28058639,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2019-2020,Presencial,5.55,6.51,46,84.78,100,6.82,7.34
28058639,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2020-2021,Presencial,6.24,6.51,40,90,66.67,7.46,7.42
28058639,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2021-2022,Presencial,5.75,6.49,41,78.05,93.11,7.55,7.41
28058639,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2022-2023,Presencial,6.43,6.76,70,95.71,95.04,7.37,7.5
28058639,"IES ""atenea""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,San Sebastián de los Reyes,Madrid-Norte,2023-2024,Presencial,6.91,6.68,43,100,95.03,7.33,7.41
28045815,"IES ""avalon""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Valdemoro,Madrid-Sur,2019-2020,Presencial,6.47,6.51,65,93.85,100,6.98,7.34
28045815,"IES ""avalon""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Valdemoro,Madrid-Sur,2020-2021,Presencial,6.2,6.51,75,93.33,66.67,6.99,7.42
28045815,"IES ""avalon""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Valdemoro,Madrid-Sur,2021-2022,Presencial,6.45,6.49,79,92.41,93.11,7.21,7.41
28045815,"IES ""avalon""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Valdemoro,Madrid-Sur,2022-2023,Presencial,6.15,6.76,93,89.25,95.04,6.97,7.5
28045815,"IES ""avalon""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Valdemoro,Madrid-Sur,2023-2024,Presencial,6.19,6.68,91,91.21,95.03,6.92,7.41
28028428,"IES ""avenida de los toreros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.08,6.51,109,88.99,100,6.68,7.34
28028428,"IES ""avenida de los toreros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,5.98,6.51,73,89.04,66.67,6.93,7.42
28028428,"IES ""avenida de los toreros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.36,6.49,76,92.11,93.11,7.07,7.41
28028428,"IES ""avenida de los toreros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,6.51,6.76,57,91.23,95.04,7.24,7.5
28028428,"IES ""avenida de los toreros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.13,6.68,66,90.91,95.03,6.87,7.41
28058664,"IES ""barrio loranca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2019-2020,Presencial,6.7,6.51,144,97.22,100,7.3,7.34
28058664,"IES ""barrio loranca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2020-2021,Presencial,6.23,6.51,156,91.03,66.67,7.3,7.42
28058664,"IES ""barrio loranca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2021-2022,Presencial,6.1,6.49,139,92.81,93.11,7,7.41
28058664,"IES ""barrio loranca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2022-2023,Presencial,6.96,6.76,122,97.54,95.04,7.54,7.5
28058664,"IES ""barrio loranca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Fuenlabrada,Madrid-Sur,2023-2024,Presencial,6.41,6.68,86,95.35,95.03,7,7.41
28020201,"IES ""barrio simancas""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,5.38,6.51,13,92.31,100,6.75,7.34
28020201,"IES ""barrio simancas""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,5.19,6.51,7,85.71,66.67,6.92,7.42
28020201,"IES ""barrio simancas""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,4.84,6.49,10,80,93.11,6.64,7.41
28020201,"IES ""barrio simancas""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,5.32,6.76,16,75,95.04,6.68,7.5
28020201,"IES ""barrio simancas""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,5.66,6.68,6,100,95.03,6.88,7.41
28020892,"IES ""beatriz galindo""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.5,6.51,215,90.23,100,7.14,7.34
28020892,"IES ""beatriz galindo""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,6.02,6.51,162,92.59,66.67,6.72,7.42
28020892,"IES ""beatriz galindo""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.13,6.49,173,89.6,93.11,6.96,7.41
28020892,"IES ""beatriz galindo""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,6.61,6.76,150,97.33,95.04,6.99,7.5
28020892,"IES ""beatriz galindo""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.81,6.68,109,96.33,95.03,7.25,7.41
28080037,"IES ""blanca fernandez ochoa""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,,Presencial,,,,,,,
28030927,"IES ""blas de otero""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,7.27,6.51,89,96.63,100,7.37,7.34
28030927,"IES ""blas de otero""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,6.71,6.51,68,100,66.67,7.2,7.42
28030927,"IES ""blas de otero""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.74,6.49,52,98.08,93.11,7.15,7.41
28030927,"IES ""blas de otero""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,7.17,6.76,58,98.28,95.04,7.5,7.5
28030927,"IES ""blas de otero""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.99,6.68,70,95.71,95.03,7.33,7.41
28028404,"IES ""butarque""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2019-2020,Presencial,5.66,6.51,18,94.44,100,6.86,7.34
28028404,"IES ""butarque""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2020-2021,Presencial,5.85,6.51,32,84.38,66.67,7.2,7.42
28028404,"IES ""butarque""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2021-2022,Presencial,5.76,6.49,30,80,93.11,7.42,7.41
28028404,"IES ""butarque""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2022-2023,Presencial,5.95,6.76,27,96.3,95.04,6.97,7.5
28028404,"IES ""butarque""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Leganés,Madrid-Sur,2023-2024,Presencial,6.06,6.68,45,93.33,95.03,7.12,7.41
28041512,"IES ""calatalifa""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Villaviciosa de Odón,Madrid-Sur,2019-2020,Presencial,6.92,6.51,56,96.43,100,7.42,7.34
28041512,"IES ""calatalifa""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Villaviciosa de Odón,Madrid-Sur,2020-2021,Presencial,6.91,6.51,67,98.51,66.67,7.48,7.42
28041512,"IES ""calatalifa""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Villaviciosa de Odón,Madrid-Sur,2021-2022,Presencial,7.04,6.49,83,96.39,93.11,7.72,7.41
28041512,"IES ""calatalifa""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Villaviciosa de Odón,Madrid-Sur,2022-2023,Presencial,7.09,6.76,57,100,95.04,7.53,7.5
28041512,"IES ""calatalifa""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Villaviciosa de Odón,Madrid-Sur,2023-2024,Presencial,6.98,6.68,63,100,95.03,7.45,7.41
28067628,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pinto,Madrid-Sur,2019-2020,Presencial,6.43,6.51,75,90.67,100,7.33,7.34
28067628,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pinto,Madrid-Sur,2020-2021,Presencial,5.98,6.51,85,91.76,66.67,7.04,7.42
28067628,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pinto,Madrid-Sur,2021-2022,Presencial,6.5,6.49,102,91.18,93.11,7.52,7.41
28067628,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pinto,Madrid-Sur,2022-2023,Presencial,6.85,6.76,84,91.67,95.04,7.85,7.5
28067628,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pinto,Madrid-Sur,2023-2024,Presencial,6.42,6.68,111,91.89,95.03,7.31,7.41
28020961,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,5.4,6.51,45,75.56,100,6.91,7.34
28020961,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,4.68,6.51,27,62.96,66.67,6.71,7.42
28020961,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,5.32,6.49,21,85.71,93.11,6.58,7.41
28020961,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,5.42,6.76,23,86.96,95.04,6.72,7.5
28020961,"IES ""calderon de la barca""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,5.45,6.68,18,83.33,95.03,6.76,7.41
28038914,"IES ""camilo jose cela""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pozuelo de Alarcón,Madrid-Oeste,2019-2020,Presencial,5.87,6.51,66,86.36,100,6.92,7.34
28038914,"IES ""camilo jose cela""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pozuelo de Alarcón,Madrid-Oeste,2020-2021,Presencial,6.69,6.51,53,96.23,66.67,7.49,7.42
28038914,"IES ""camilo jose cela""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pozuelo de Alarcón,Madrid-Oeste,2021-2022,Presencial,5.44,6.49,55,80,93.11,6.8,7.41
28038914,"IES ""camilo jose cela""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pozuelo de Alarcón,Madrid-Oeste,2022-2023,Presencial,6.09,6.76,43,88.37,95.04,6.85,7.5
28038914,"IES ""camilo jose cela""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Pozuelo de Alarcón,Madrid-Oeste,2023-2024,Presencial,6.33,6.68,80,95,95.03,7,7.41
28065841,"IES ""campo real""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Campo Real,Madrid-Este,,Presencial,,,,,,,
28046352,"IES ""cañada real""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Galapagar,Madrid-Oeste,2019-2020,Presencial,6.04,6.51,51,88.24,100,7.32,7.34
28046352,"IES ""cañada real""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Galapagar,Madrid-Oeste,2020-2021,Presencial,5.52,6.51,62,87.1,66.67,7.13,7.42
28046352,"IES ""cañada real""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Galapagar,Madrid-Oeste,2021-2022,Presencial,5.78,6.49,80,80,93.11,7.55,7.41
28046352,"IES ""cañada real""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Galapagar,Madrid-Oeste,2022-2023,Presencial,6.43,6.76,51,94.12,95.04,7.52,7.5
28046352,"IES ""cañada real""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Galapagar,Madrid-Oeste,2023-2024,Presencial,6.05,6.68,63,90.48,95.03,7.28,7.41
28020934,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.48,6.51,86,93.02,100,7.04,7.34
28020934,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,7.08,6.51,85,97.65,66.67,7.44,7.42
28020934,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,7.03,6.49,81,96.3,93.11,7.55,7.41
28020934,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,6.83,6.76,76,94.74,95.04,7.41,7.5
28020934,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.93,6.68,100,98,95.03,7.46,7.41
28039670,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2019-2020,Presencial,6.1,6.51,89,87.64,100,7.06,7.34
28039670,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2020-2021,Presencial,6.16,6.51,74,95.95,66.67,6.9,7.42
28039670,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2021-2022,Presencial,6.37,6.49,71,98.59,93.11,6.97,7.41
28039670,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2022-2023,Presencial,6.01,6.76,65,87.69,95.04,6.91,7.5
28039670,"IES ""cardenal cisneros""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Alcalá de Henares,Madrid-Este,2023-2024,Presencial,6.19,6.68,65,95.38,95.03,6.98,7.41
28020855,"IES ""cardenal herrera oria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,5.93,6.51,53,90.57,100,6.96,7.34
28020855,"IES ""cardenal herrera oria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,6.86,6.51,50,100,66.67,7.54,7.42
28020855,"IES ""cardenal herrera oria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.81,6.49,49,93.88,93.11,7.51,7.41
28020855,"IES ""cardenal herrera oria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,7.37,6.76,41,95.12,95.04,7.75,7.5
28020855,"IES ""cardenal herrera oria""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,7.3,6.68,36,100,95.03,7.54,7.41
28039943,"IES ""carlos bousoño""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Majadahonda,Madrid-Oeste,2019-2020,Presencial,6.06,6.51,140,90.71,100,6.86,7.34
28039943,"IES ""carlos bousoño""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Majadahonda,Madrid-Oeste,2020-2021,Presencial,7.05,6.51,105,97.14,66.67,7.46,7.42
28039943,"IES ""carlos bousoño""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Majadahonda,Madrid-Oeste,2021-2022,Presencial,6.7,6.49,93,97.85,93.11,7.19,7.41
28039943,"IES ""carlos bousoño""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Majadahonda,Madrid-Oeste,2022-2023,Presencial,6.9,6.76,101,96.04,95.04,7.34,7.5
28039943,"IES ""carlos bousoño""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Majadahonda,Madrid-Oeste,2023-2024,Presencial,7.28,6.68,85,98.82,95.03,7.58,7.41
28020557,"IES ""carlos iii""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2019-2020,Presencial,6.26,6.51,64,90.63,100,6.76,7.34
28020557,"IES ""carlos iii""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2020-2021,Presencial,5.84,6.51,51,92.16,66.67,6.76,7.42
28020557,"IES ""carlos iii""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2021-2022,Presencial,6.04,6.49,46,95.65,93.11,6.86,7.41
28020557,"IES ""carlos iii""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2022-2023,Presencial,6.21,6.76,54,96.3,95.04,6.75,7.5
28020557,"IES ""carlos iii""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Madrid,Madrid-Capital,2023-2024,Presencial,6.14,6.68,50,98,95.03,6.91,7.41
28044306,"IES ""carmen conde""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Rozas de Madrid,Madrid-Oeste,2019-2020,Presencial,6.94,6.51,103,98.06,100,7.41,7.34
28044306,"IES ""carmen conde""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Rozas de Madrid,Madrid-Oeste,2020-2021,Presencial,6.95,6.51,99,100,66.67,7.22,7.42
28044306,"IES ""carmen conde""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Rozas de Madrid,Madrid-Oeste,2021-2022,Presencial,6.99,6.49,129,99.22,93.11,7.33,7.41
28044306,"IES ""carmen conde""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Rozas de Madrid,Madrid-Oeste,2022-2023,Presencial,7.1,6.76,120,98.33,95.04,7.51,7.5
28044306,"IES ""carmen conde""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Rozas de Madrid,Madrid-Oeste,2023-2024,Presencial,7.3,6.68,89,97.75,95.03,7.64,7.41
28022207,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Moralzarzal,Madrid-Oeste,2019-2020,Presencial,6.81,6.51,91,97.8,100,7.37,7.34
28022207,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Moralzarzal,Madrid-Oeste,2020-2021,Presencial,6.43,6.51,63,90.48,66.67,7.28,7.42
28022207,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Moralzarzal,Madrid-Oeste,2021-2022,Presencial,5.96,6.49,86,89.53,93.11,6.93,7.41
28022207,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Moralzarzal,Madrid-Oeste,2022-2023,Presencial,6.6,6.76,78,97.44,95.04,7.17,7.5
28022207,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Moralzarzal,Madrid-Oeste,2023-2024,Presencial,6.16,6.68,84,90.48,95.03,6.98,7.41
28023327,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Navalcarnero,Madrid-Sur,2019-2020,Presencial,6.53,6.51,35,88.57,100,7.12,7.34
28023327,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Navalcarnero,Madrid-Sur,2020-2021,Presencial,6.43,6.51,57,92.98,66.67,7.3,7.42
28023327,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Navalcarnero,Madrid-Sur,2021-2022,Presencial,6.26,6.49,43,93.02,93.11,7.25,7.41
28023327,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Navalcarnero,Madrid-Sur,2022-2023,Presencial,6.33,6.76,49,89.8,95.04,7.4,7.5
28023327,"IES ""carmen martin gaite""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Navalcarnero,Madrid-Sur,2023-2024,Presencial,6.41,6.68,44,93.18,95.03,7.45,7.41
28040684,"IES ""carpe diem""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Chinchón,Madrid-Este,2019-2020,Presencial,6.22,6.51,33,96.97,100,7.12,7.34
28040684,"IES ""carpe diem""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Chinchón,Madrid-Este,2020-2021,Presencial,6.4,6.51,52,96.15,66.67,7.4,7.42
28040684,"IES ""carpe diem""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Chinchón,Madrid-Este,2021-2022,Presencial,6.46,6.49,39,92.31,93.11,7.4,7.41
28040684,"IES ""carpe diem""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,Chinchón,Madrid-Este,2022-2023,Presencial,6.63,6.76,31,96.77,95.04,7.58,7.5
